con_C_rep1	con_C_rep2	con_C_rep3	con_E_rep1	con_E_rep2	con_E_rep3	con_S_rep1	con_S_rep2	con_S_rep3
YLR394W	-0.402499910565723	-0.717290325332181	-0.476932372874234	0.472052546727393	0.370931013462902	0.711643934736491	-0.0437498644642247	0.0354730763904323	0.0503719019191413
YGL191W	-1.35599122673718	-1.10250816614012	-1.22461493903663	1.00469024549654	0.985200140960197	1.12535863487081	0.267047444119177	0.0893615890943149	0.211456277372891
YDR098C-B	0.916803005352842	0.312047921160729	0.597619888758928	-1.01392628108503	-0.355762375507669	-0.161848616365761	-0.154550555437172	0.243412854812686	-0.383795841689555
YIL029C	-0.407138082129944	-0.274514348091489	0.12252992821786	0.265402392517054	-0.5815503951248	0.621406886489364	0.242899316307569	-0.152129938194618	0.163094240009002
YBL043W	-2.83701819066578	-2.52869863918006	-2.99874888628877	2.63380083582786	2.69025701767815	2.63573444668575	0.184403437641633	0.108934073251383	0.111335905049851
YPR025C	-0.102140735316035	-0.0388867963516342	-0.141839425649459	0.00502775715576664	-0.180564655243775	0.164812956938478	0.0484674069376627	0.0168464145632647	0.228277076965733
YOR328W	-1.35982144128868	-1.51204107049055	-1.59800078415881	0.50813561248594	0.451186544335509	0.787737255784638	0.944187760980311	0.876221482388221	0.902394639963433
YMR121C	-0.103621441129441	0.0844281659958606	-0.200451266853299	-0.0336276824786577	-0.129871666637267	-0.0117038832787832	0.165907806484642	0.104608277191829	0.124331690705114
YMR096W	-0.0517642028224783	-0.361982712209874	-0.0266919702602255	0.369735479046258	0.289820214895222	0.572271643308416	-0.270143624949802	-0.178777396492054	-0.342467430515459
YER145C-A	0.0514273884302847	0.488668339914486	0.655328001137999	0.515935061887244	0.745898666012117	-0.216599544463669	-0.666615705190742	-0.771306806471053	-0.802735401256664
YER060W-A	0.300279162257506	0.489409987400893	0.540682278885114	-0.28585653762518	-0.0209381166418066	0.0736462095795956	-0.308400246469142	-0.146532925752269	-0.642289811634711
YER116C	-0.618498295297115	-0.698439584646109	-0.80405927783244	0.276916744881739	0.174584860490434	0.375352807839698	0.473719706778834	0.444144214801303	0.376278822983655
YIL049W	0.629277676936872	0.416814731649656	0.845574711877908	-0.472575159883206	-0.497703204750868	-0.663842102399304	-0.0363188749428822	-0.148903581840141	-0.0723241966480348
YPR199C	-0.456525950283339	-0.188104751493882	-0.201805861942885	0.293758309273528	0.243957286390434	0.269084958454338	0.0823431346883785	-0.073762949677846	0.0310558245912729
YMR084W	-1.69919859576498	-1.53382759046626	-1.07097415341034	1.10656477124904	0.975461369676626	1.11356121799925	0.265608281442288	0.469570765502799	0.373233933771567
YNL139C	0.318683918683552	0.263396650092712	0.0826110109091456	0.116749772707738	-0.17333358451877	0.189272623464531	-0.243701365896685	-0.251608663573784	-0.302070361868443
YFL010W-A	0.493174572955877	0.536464385769693	-0.0566698626130768	-0.286953489896674	0.185321181354539	0.089589912388484	-0.540024118023402	0.0982831402996265	-0.519185722235062
YLR079W	-0.205491852968438	-0.100943551517956	-0.508701529034519	0.0638749268466023	0.181110132218197	0.192322702251611	0.154327223188221	0.107945308665236	0.115556640351047
YOR278W	0.0538898044460145	-0.0859571436407442	-0.200590276342169	0.332239167903158	0.0972442243096721	0.102045172489184	0.0134193837262115	-0.0896635891842719	-0.222626743707059
YOR241W	0.603969601130795	0.514514774402119	0.608217885751314	-0.417590834991536	-0.152893590653703	-0.531949187564128	-0.368575061111548	0.0552094874300479	-0.310903074393365
YBR131W	0.449127289866104	0.394177345894494	0.235974875959756	-0.332648406989025	-0.73058401529303	-0.340532327006945	-0.111280372935186	0.371653934147871	0.0641116763559593
YIL046W	-0.613477112237737	-0.488044339373263	-0.576651851407901	0.407053526045274	0.368296888659419	0.45629788704921	0.185835105439226	0.161661763559856	0.0990281322659143
YDR318W	-0.0513021493611134	0.216882060734021	-0.0703335915884127	-0.22389648490845	-0.482982736022489	-0.493658242897977	0.187075715583348	0.482323779013293	0.435891649447776
YDR309C	-0.152518079642031	0.0803193847431594	0.20022345565489	0.135058550566198	0.409935044680195	0.38009953117073	-0.554014093288955	0.0131448145606887	-0.512248608444876
YJL063C	-0.220738703540511	-0.126196581563239	-0.208154352836157	0.693745141012312	0.675885956731611	0.457449806079794	-0.464878141801529	-0.496171075746945	-0.310942048335337
YGL014W	0.222794670373554	0.213977198621619	0.18738451884351	-0.320897907908186	-0.314477986782868	-0.243956230668721	0.151719555034687	0.193421938246871	-0.0899657557604634
YCL049C	-0.602303962012727	-0.630079628480846	-0.90848707912643	0.935118040922481	0.944599853195735	0.838039766942392	-0.224793441944629	-0.290712723799054	-0.0613808256969222
